============================================================
SMTSIM 自动测试执行工具（适配新指令格式）
执行策略：不同Cache目录 ➜ 串行 | 同目录指令 ➜ 并行
指令文件：test_commands.txt
总有效指令：108 条
Cache目录总数：4 个
单目录并行数：120
日志目录：每个Cache下的 logs/
============================================================

========================================
开始执行 Cache：smtc128 | 共 108 条指令 | 并行数：120
日志目录：smtc128/logs
========================================
✅ [32/108] smtc64 执行成功 | smtc64_task32_20260417_181852.log
✅ [42/108] smtc64 执行成功 | smtc64_task42_20260417_181852.log
✅ [28/108] smtc64 执行成功 | smtc64_task28_20260417_181852.log
✅ [21/108] smtc64 执行成功 | smtc64_task21_20260417_181852.log
✅ [89/108] smtc64 执行成功 | smtc64_task89_20260417_181852.log
✅ [34/108] smtc64 执行成功 | smtc64_task34_20260417_181852.log
✅ [103/108] smtc64 执行成功 | smtc64_task103_20260417_181852.log
✅ [99/108] smtc64 执行成功 | smtc64_task99_20260417_181852.log
✅ [27/108] smtc64 执行成功 | smtc64_task27_20260417_181852.log
✅ [10/108] smtc64 执行成功 | smtc64_task10_20260417_181852.log
✅ [12/108] smtc64 执行成功 | smtc64_task12_20260417_181852.log
✅ [85/108] smtc64 执行成功 | smtc64_task85_20260417_181852.log
✅ [82/108] smtc64 执行成功 | smtc64_task82_20260417_181852.log
✅ [81/108] smtc64 执行成功 | smtc64_task81_20260417_181852.log
✅ [91/108] smtc64 执行成功 | smtc64_task91_20260417_181852.log
✅ [30/108] smtc64 执行成功 | smtc64_task30_20260417_181852.log
✅ [20/108] smtc64 执行成功 | smtc64_task20_20260417_181852.log
✅ [35/108] smtc64 执行成功 | smtc64_task35_20260417_181852.log
✅ [38/108] smtc64 执行成功 | smtc64_task38_20260417_181852.log
✅ [13/108] smtc64 执行成功 | smtc64_task13_20260417_181852.log
✅ [43/108] smtc64 执行成功 | smtc64_task43_20260417_181852.log
✅ [53/108] smtc64 执行成功 | smtc64_task53_20260417_181852.log
✅ [90/108] smtc64 执行成功 | smtc64_task90_20260417_181852.log
✅ [51/108] smtc64 执行成功 | smtc64_task51_20260417_181852.log
✅ [26/108] smtc64 执行成功 | smtc64_task26_20260417_181852.log
✅ [83/108] smtc64 执行成功 | smtc64_task83_20260417_181852.log
✅ [36/108] smtc64 执行成功 | smtc64_task36_20260417_181852.log

========================================
开始执行 Cache：ssmtc64-100-5% | 共 108 条指令 | 并行数：120
日志目录：ssmtc64-100-5%/logs
========================================
✅ [8/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task8_20260417_184224.log
✅ [57/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task57_20260417_184224.log
✅ [7/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task7_20260417_184224.log
✅ [72/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task72_20260417_184224.log
✅ [56/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task56_20260417_184224.log
✅ [55/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task55_20260417_184224.log
✅ [9/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task9_20260417_184224.log
✅ [86/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task86_20260417_184224.log
✅ [33/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task33_20260417_184224.log
✅ [32/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task32_20260417_184224.log
✅ [66/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task66_20260417_184224.log
✅ [87/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task87_20260417_184224.log
✅ [64/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task64_20260417_184224.log
✅ [39/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task39_20260417_184224.log
✅ [29/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task29_20260417_184224.log
✅ [10/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task10_20260417_184224.log
✅ [12/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task12_20260417_184224.log
✅ [14/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task14_20260417_184224.log
✅ [18/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task18_20260417_184224.log
✅ [35/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task35_20260417_184224.log
✅ [41/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task41_20260417_184224.log
✅ [65/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task65_20260417_184224.log
✅ [104/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task104_20260417_184224.log
✅ [79/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task79_20260417_184224.log
✅ [80/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task80_20260417_184224.log
✅ [108/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task108_20260417_184224.log
✅ [77/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task77_20260417_184224.log
✅ [93/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task93_20260417_184224.log
✅ [48/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task48_20260417_184224.log
✅ [73/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task73_20260417_184224.log
✅ [47/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task47_20260417_184224.log
✅ [85/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task85_20260417_184224.log
✅ [59/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task59_20260417_184224.log
✅ [63/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task63_20260417_184224.log
