============================================================
SMTSIM 自动测试执行工具（适配新指令格式）
执行策略：不同Cache目录 ➜ 串行 | 同目录指令 ➜ 并行
指令文件：test_commands.txt
总有效指令：90 条
Cache目录总数：6 个
单目录并行数：120
日志目录：每个Cache下的 logs/
============================================================

========================================
开始执行 Cache：share32 | 共 90 条指令 | 并行数：120
日志目录：share32/logs
========================================
✅ [36/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task36_20260416_135215.log
✅ [69/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task69_20260416_135215.log
✅ [64/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task64_20260416_135215.log
✅ [62/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task62_20260416_135215.log
✅ [37/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task37_20260416_135215.log
✅ [86/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task86_20260416_135215.log
✅ [8/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task8_20260416_135215.log
✅ [90/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task90_20260416_135215.log
✅ [55/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task55_20260416_135215.log
✅ [56/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task56_20260416_135215.log
✅ [71/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task71_20260416_135215.log
✅ [54/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task54_20260416_135215.log
✅ [47/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task47_20260416_135215.log
✅ [14/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task14_20260416_135215.log
✅ [10/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task10_20260416_135215.log
✅ [65/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task65_20260416_135215.log
✅ [84/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task84_20260416_135215.log
✅ [5/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task5_20260416_135215.log
✅ [57/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task57_20260416_135215.log
✅ [80/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task80_20260416_135215.log
✅ [59/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task59_20260416_135215.log
✅ [33/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task33_20260416_135215.log
✅ [28/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task28_20260416_135215.log
✅ [87/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task87_20260416_135215.log
✅ [73/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task73_20260416_135215.log
✅ [43/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task43_20260416_135215.log
✅ [49/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task49_20260416_135215.log
✅ [78/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task78_20260416_135215.log
✅ [32/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task32_20260416_135215.log
✅ [6/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task6_20260416_135215.log
✅ [16/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task16_20260416_135215.log
✅ [27/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task27_20260416_135215.log
✅ [60/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task60_20260416_135215.log
✅ [2/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task2_20260416_135215.log
✅ [74/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task74_20260416_135215.log
✅ [26/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task26_20260416_135215.log
✅ [18/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task18_20260416_135215.log
✅ [48/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task48_20260416_135215.log
✅ [51/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task51_20260416_135215.log
✅ [17/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task17_20260416_135215.log
✅ [83/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task83_20260416_135215.log
✅ [66/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task66_20260416_135215.log
✅ [4/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task4_20260416_135215.log
✅ [77/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task77_20260416_135215.log
✅ [45/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task45_20260416_135215.log
✅ [34/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task34_20260416_135215.log
✅ [85/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task85_20260416_135215.log
✅ [29/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task29_20260416_135215.log
✅ [13/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task13_20260416_135215.log
✅ [3/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task3_20260416_135215.log
✅ [68/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task68_20260416_135215.log
✅ [67/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task67_20260416_135215.log
✅ [12/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task12_20260416_135215.log
✅ [15/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task15_20260416_135215.log
✅ [30/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task30_20260416_135215.log
✅ [53/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task53_20260416_135215.log
✅ [38/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task38_20260416_135215.log
✅ [58/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task58_20260416_135215.log
✅ [42/90] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task42_20260416_135215.log
