============================================================
SMTSIM 自动测试执行工具（适配新指令格式）
执行策略：不同Cache目录 ➜ 串行 | 同目录指令 ➜ 并行
指令文件：test_commands.txt
总有效指令：360 条
Cache目录总数：2 个
单目录并行数：120
日志目录：每个Cache下的 logs/
============================================================

========================================
开始执行 Cache：share32 | 共 360 条指令 | 并行数：120
日志目录：share32/logs
========================================
✅ [214/360] share32 执行成功 | share32_task214_20260416_100611.log
✅ [124/360] share32 执行成功 | share32_task124_20260416_094953.log
✅ [161/360] share32 执行成功 | share32_task161_20260416_095955.log
✅ [178/360] share32 执行成功 | share32_task178_20260416_100227.log
✅ [220/360] share32 执行成功 | share32_task220_20260416_100740.log
✅ [162/360] share32 执行成功 | share32_task162_20260416_100010.log
✅ [198/360] share32 执行成功 | share32_task198_20260416_100409.log
✅ [194/360] share32 执行成功 | share32_task194_20260416_100356.log
✅ [167/360] share32 执行成功 | share32_task167_20260416_100100.log
✅ [223/360] share32 执行成功 | share32_task223_20260416_100755.log
✅ [203/360] share32 执行成功 | share32_task203_20260416_100435.log
✅ [207/360] share32 执行成功 | share32_task207_20260416_100451.log
✅ [173/360] share32 执行成功 | share32_task173_20260416_100159.log
✅ [229/360] share32 执行成功 | share32_task229_20260416_101154.log
✅ [212/360] share32 执行成功 | share32_task212_20260416_100539.log
✅ [196/360] share32 执行成功 | share32_task196_20260416_100404.log
✅ [202/360] share32 执行成功 | share32_task202_20260416_100419.log
✅ [166/360] share32 执行成功 | share32_task166_20260416_100056.log
✅ [200/360] share32 执行成功 | share32_task200_20260416_100414.log
✅ [205/360] share32 执行成功 | share32_task205_20260416_100447.log
✅ [209/360] share32 执行成功 | share32_task209_20260416_100501.log
✅ [189/360] share32 执行成功 | share32_task189_20260416_100322.log
✅ [231/360] share32 执行成功 | share32_task231_20260416_101330.log
✅ [158/360] share32 执行成功 | share32_task158_20260416_095940.log
✅ [191/360] share32 执行成功 | share32_task191_20260416_100339.log
✅ [190/360] share32 执行成功 | share32_task190_20260416_100334.log
✅ [197/360] share32 执行成功 | share32_task197_20260416_100405.log
✅ [237/360] share32 执行成功 | share32_task237_20260416_101510.log
✅ [225/360] share32 执行成功 | share32_task225_20260416_100806.log
✅ [235/360] share32 执行成功 | share32_task235_20260416_101448.log
✅ [228/360] share32 执行成功 | share32_task228_20260416_101056.log
✅ [169/360] share32 执行成功 | share32_task169_20260416_100106.log
✅ [153/360] share32 执行成功 | share32_task153_20260416_095915.log
✅ [154/360] share32 执行成功 | share32_task154_20260416_095919.log
✅ [226/360] share32 执行成功 | share32_task226_20260416_100915.log
✅ [227/360] share32 执行成功 | share32_task227_20260416_100917.log
